,Open,High,Low,Close,Adj Close,Volume
2859,0.1516552137160802,0.15179918029294728,0.15437757766191892,0.15222222361493387,0.11381227877826117,0.028581786442270097
2860,0.15296502607910592,0.1521400148263022,0.15290417234086048,0.15072612408315955,0.11269388475284854,0.041758915205767556
2861,0.15227565115119765,0.15363968677306383,0.1542653114733187,0.15427080654965597,0.1153435906983649,0.03514411942315212
2862,0.15455058841329494,0.15282168389301204,0.15537036546411256,0.15297714287154004,0.11437659347816413,0.024970326993065887
2863,0.15131052625212607,0.1534351860530509,0.15402676687119074,0.1529016608284588,0.11432016963872917,0.013234565987445946
2864,0.15406802596375915,0.1532783988956961,0.1554580681617946,0.15337862924639412,0.11467668949514359,0.024576942743243464
2865,0.1536544010070142,0.15329885223970893,0.15482311410171093,0.15361196133732252,0.11485111246173525,0.02368241437631157
2866,0.15399908847096833,0.15329885223970893,0.1554545735250217,0.1538109953875526,0.11499987041231004,0.03315475543195338
2867,0.1546884633988766,0.15466219037312862,0.15664733021349758,0.15529680715421398,0.11611053287360601,0.012173105265715125
2868,0.15641190071864727,0.15500302490648352,0.15691043830654375,0.15506347506328558,0.11593610935805353,0.03558345923634521
2869,0.1536544010070142,0.15475761749844494,0.1564122802481425,0.15532083390076495,0.116128508595489,0.026387111850461928
2870,0.15606721325469314,0.15547678163583534,0.1581663342017835,0.15557132324752532,0.11631578163683517,0.023718681384786597
2871,0.15507106979286536,0.16113804650687208,0.157854115965819,0.16134303069778244,0.12063019533358668,0.05241386730092478
2872,0.16261627506982174,0.1618197155735819,0.16333027577686982,0.16248569734780466,0.12148433609154449,0.023756654735765634
2873,0.1632642808840562,0.16304671989365963,0.16363898253714346,0.16163126930156624,0.12084564653356024,0.022792715826297806
2874,0.16054815028609692,0.16111759316285926,0.16175162721859293,0.1609449790682879,0.12033262892804215,0.017598782770452397
2875,0.16165115017075016,0.16035412708015576,0.15933103276256833,0.15771598022652014,0.11791893056917303,0.027334074098067842
2876,0.1569082473577416,0.15738886663996796,0.1582856065028475,0.15637427952626787,0.11691597312183327,0.034857829856250765
2877,0.15985187499091025,0.16420555730706635,0.16062200973688093,0.1631205158135871,0.12195887209290088,0.036074856956440256
2878,0.1637882124472658,0.1631830537070016,0.16538952501509357,0.16265041688637083,0.12160747843257572,0.011158641265493012
2879,0.1633091001813692,0.16235142071762712,0.16455109059303677,0.16154204827704693,0.12077895273520066,0.008936318140908029
2880,0.1622715876058676,0.16127438032021404,0.16112016779528215,0.1581757913886235,0.11826262560303043,0.033796860792529575
2881,0.1586868379807446,0.15875220477338764,0.15886795578323992,0.15656987883113843,0.11706218444318786,0.03755688772382008
2882,0.15661871319701975,0.15711619901328402,0.1548125796746383,0.15315215017521913,0.11450740041009261,0.04178795194939509
2883,0.15358546351422336,0.15275351698634104,0.15079930759649127,0.15181044947496686,0.11350442649392839,0.042189491937965486
2884,0.15330971354306006,0.15159467957293432,0.1515184697174841,0.14967266198669105,0.11190643724428952,0.03238036514572744
2885,0.1498628389035187,0.14818633423938513,0.14343228099119903,0.1421612186776527,0.10629153373022424,0.09037972772557848
2886,0.14296908962443597,0.14852375715539498,0.1452564971029857,0.1477613370986246,0.11047769535867968,0.04929108699223296
2887,0.14942164556765672,0.14811816733271416,0.14518633494484007,0.1432558483055385,0.10710978178322328,0.04398930730592234
2888,0.1428243142715759,0.14122648652425462,0.13992417308391703,0.13732973378827656,0.10267991503957442,0.05043387373296839
2889,0.13835027760745056,0.14639354132192672,0.14083628113981037,0.14469362305006353,0.10818456745942412,0.052610530504776605
2890,0.14899421987635494,0.1473274246713077,0.14345333300642635,0.14269652835380292,0.10669166962130185,0.03712839330789823
2891,0.14365846455234424,0.14586865941257168,0.1456248484332503,0.14615542454113953,0.10927726243324935,0.044325890595102856
2892,0.14644009900445343,0.14614132703925561,0.14668430375681665,0.14513971170169446,0.10851800186669075,0.029229097593536493
2893,0.14572658933606905,0.14572891398188464,0.14694038889848107,0.14475196430827844,0.10822813353865317,0.03277458810627217
2894,0.14551977685769657,0.14477457728849086,0.14482149509026632,0.14404851681916814,0.10770232514614857,0.04145047210737349
2895,0.14262440216048183,0.14203085929498377,0.14078365952120112,0.13821161509094268,0.10333916098423236,0.05787566720884013
2896,0.14096990233350198,0.1430669930043712,0.14245001077716007,0.1422881724882298,0.1063864391738209,0.06199605054012971
2897,0.14365846455234424,0.14307381623906135,0.14167822703755803,0.1400954784870986,0.10474735526654153,0.02735851239325237
2898,0.1422797146965277,0.1421706047256708,0.14323582358060766,0.14282691690973956,0.10678915518072842,0.0197451881141387
2899,0.1443478394802525,0.14332603052173246,0.14343228099119903,0.1406753904400257,0.1051808548001038,0.01944429341224541
2900,0.14170064637508406,0.14273298170570642,0.14331652016582594,0.14328672807184292,0.10713285899795885,0.03347146995333298
2901,0.14503721440816078,0.1458004925059007,0.14694038889848107,0.14500932314575782,0.10842050752389112,0.028828309552510235
2902,0.14572658933606905,0.14511882343919086,0.1456073078937139,0.14319408877292972,0.10706361911933988,0.039322807610171887
2903,0.14469252694420665,0.14307381623906135,0.14274468847358818,0.1408298057425133,0.10529629137817667,0.05765630097336718
2904,0.13952221498489462,0.13796129823873754,0.13908222718616936,0.1362934371831228,0.1019053088223969,0.07763100661482471
2905,0.1348275733803391,0.13789313133206657,0.13705453913186855,0.136200781413244,0.10183600197055852,0.09373023245590696
2906,0.13710940273721567,0.13794084489472472,0.13957336229318884,0.13811896755654665,0.10326989585341591,0.05239610977045934
2907,0.1374540902011698,0.13591629103860803,0.1337499031671007,0.1315511650827832,0.09836040863334335,0.053283002977712275
2908,0.13228377824185775,0.13417803491849795,0.1336095788508094,0.13441300029684358,0.10049964360256183,0.06345916693466849
2909,0.13607534034535326,0.13590606436660163,0.13643009424048055,0.13644785248561045,0.10202072838268451,0.04370544710800975
2910,0.13676471527326153,0.1359094759839467,0.13611086147259327,0.13631059443895477,0.10191811662716867,0.022160038731082736
2911,0.1346965904895367,0.13959730399884115,0.1371176867580914,0.14010234797781765,0.10475250726378911,0.022096209953009063
2912,0.14090096484071116,0.140278973065551,0.13859810661107264,0.13676010960046242,0.10225411358351912,0.04284521911751436
2913,0.13779877766512394,0.1385748003987764,0.13906468664663293,0.1365816757869066,0.10212075178795822,0.0445556684119562
2914,0.1366957777804707,0.13972681457749297,0.1371176867580914,0.13998567369687062,0.10466530813211161,0.0651659432545678
2915,0.1443478394802525,0.1449143227191779,0.14177294426716286,0.14280289016318856,0.10677117945884544,0.1341074729703779
